BRANDS SOLD,PRODUCT TYPES/ CATEGORIES,RETAILER TYPE,RETAILER_ID,RETAILER NAME,LOCATION NAME,ADDRESS,LAND MARK,CITY,DISTRICT,STATE/PROVINCE,ZIP/POSTAL CODE,COUNTRY,CONTACT PHONE,CONTACT PERSON,STORE SIZE,GEO COORDINATES,TIER LEVEL OF GOODS SOLD,URL,NUMBER OF STORES/BRANCHIES IN THE CHAIN,HQ ADDRESS,HOLDING COMPANY NAME,HOLDING COMPANY ADDRESS,HOLDINGS CONTACT,URL (HOLDING COMAPANY),MANUFACTURER / FACTORY,MANUFACTURER ADDRESS,MANUFACTURER CONTACT
,TV,Consumer Electronics,,ADHISWAR,L B Nagar,"L B Nagar GHMC No. 67, Road No. 4 , Chandrapuri Colony, OPP. Vijayalakshmi Theater, Vijayawada Highway Road, L B Nagar, Hyderabad-500074"," Chandrapuri Colony, OPP. Vijayalakshmi Theater,",Hyderabad,,KARNATAKA,500074,India,040-24124311 / 44 / 55,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,A. S. Rao Nagar,"A. S. Rao Nagar GHMC NO. 1-1-259/267/P & A, Plot No. 267, Survey No. 470 to 472, Opp. Anil Trading Co., Near Kali Mata Temple, Diagonally Opp. to , Near Radhika Multiplex Junction Main Road, A.S. RAO NAGAR HYDERABAD - 500 062"," Plot No. 267, Survey No. 470 to 472, Opp. Anil Trading Co., Near Kali Mata Temple, Diagonally Opp. to , Near Radhika Multiplex Junction",Hyderabad,,KARNATAKA, 500 062,India,040 - 66313 111 / 222,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,NACHARAM,"NACHARAM 4-7-18/1/D/3, Veera Reddy Nagar, Uppal Mandal, Kapra, Nacharam Village NACHARAM Secunderabad-500076",,Hyderabad,,KARNATAKA,500076,India,040-48534033 / 48564033 / 48574033,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,HASTINAPURAM,"HASTINAPURAM Plot No.3, S.L. Arcade Laxmi Narasimhapuram Colony, Beside Indian Oil Petrol Bunk, Nagarjuna sagar road, Hastinapuram Hyderabad-500079",,Hyderabad,,KARNATAKA,500079,India,040-24099100 / 200 / 300,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,KOTHAPET,"KOTHAPET GHMC No.1-2-85, G1 & G2,  Vijayasree Dachepally Enclave, Beside Bata Showroom, Nagole Main Road, Kothapet Hyderabad-500035",,Hyderabad,,KARNATAKA,500035,India,040-40207001 / 2 / 3,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,BODA-UPPAL,"BODA-UPPAL HN No.5-73, PLOT NO 684, OPP Anu Tex ,Peerzadiguda Village, Uppal, Ghatkesar Mandal Boduppal, Hyderabad-500039"," OPP Anu Tex ,Peerzadiguda Village,",Hyderabad,,KARNATAKA,500039,India,040-20056111/222,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,CHAMPAPET,"CHAMPAPET GHMC NO. 1-5-58/4, Plot No. 55, Next to D-Mart &IOC Petrol Bunk, Survey No. 1 to 7 Main Road (Thummalakunta Village, Rangareddy Dist.) CHAMPAPET, Hyderabad-500079",,Hyderabad,,KARNATAKA,500079,India,040 - 2453 6326 /7326,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,DAMMAIGUDA,"DAMMAIGUDA Plot No. 12, Survey No. 470 & 471, Main Road, Near Sai Baba Temple, Nagaram, R.R. Dist.,DAMMAIGUDA, Hyderabad-500083"," Main Road, Near Sai Baba Temple, Nagaram,",Hyderabad,,KARNATAKA,500083,India,040 - 888 5 000 249 / 259,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,LANGARHOUSE,"LANGARHOUSE GHMC No. 13-20-71, Plot No. 71,, Survey No. 20/A,ZAIET CHAMBER,, Near Kali Mata Temple, Diagonally Opp. to, HP Petrol Pump Main Road, SUN CITY,LANGAR HOUSE, Hyderabad-500008"," Near Kali Mata Temple, Diagonally Opp. to,",Hyderabad,,KARNATAKA,500008,India,040 - 888 5 000 827 / 837,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,NARADMET,"NARADMET Plot No. 29-62/5/F/1 (Old No. 29-67/5) 65/A, Survey No. 152, MALKAJGIRI, Opp: District Educational Training Center Main Road Secunderabad-500047", Opp: District Educational Training Center Main Road,Hyderabad,,KARNATAKA,500047,India,040 - 27227100 / 200 / 300,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,BSK (Kathriguppa),"BSK (Kathriguppa) No. 26, 80ft Road, 3rd Stage , 3rd Phase ward No. 54 Opp. To Big Bazar, Banashankari , Bangalore - 560085"," Opp. To Big Bazar, Banashankari ,",BANGALORE,,KARNATAKA, 560085,India,080-26691262/63,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,PEENYA T-DASARAHALLI ,"PEENYA T-DASARAHALLI  No.39/2, Santhosh Enclave, ‘A’ Block, T-Dasarahalli, 8th Mile, Tumkur Road, Bangalore - 560057",,BANGALORE,,KARNATAKA, 560057,India,080-28393199/28394199,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Ganganagar,"Ganganagar No. 208 , 4th Main , Next to Mahila Co-operative Bank , HGH Layout , Ganga Nagar , RT Nagar , Bangalore - 560032",,BANGALORE,,KARNATAKA, 560032,India,080-23432338/23431219,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Hosur Road,"Hosur Road Plot No. 1006 & 1007/1012/A & B / 39/2 , Garvebhavi Palya , Hosur Main Road , Bangalore-58",,BANGALORE,,KARNATAKA,58,India,080-4148656 / 41476565,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,HRBR Layout,"HRBR Layout No. 1402 / A , Surya plaza , Kammanahalli Main Road Opp Good Year School , 2nd Block , Near Food World , HRBR Layout , Kalyan Nagar , Bangalore - 560043"," Opp Good Year School , 2nd Block , Near Food World ,",BANGALORE,,KARNATAKA, 560043,India,080-25450871/41687449,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,HSR Layout,"HSR Layout No. 812 , 27th Main , 1st Sector Diagonally Opp. ICICI Bank/ Amba Bajaj, HSR Layout , Bangalore - 560034"," Diagonally Opp. ICICI Bank/ Amba Bajaj,",BANGALORE,,KARNATAKA, 560034,India,080-42134000/01/10/25720967,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Jayanagar,"Jayanagar No. 428 , Singri Arcade , 40th Cross , 9th Main , 5th Block , Jayanagar , Bangalore - 560041",,BANGALORE,,KARNATAKA, 560041,India,080-26541050/51/52,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Marathalli,"Marathalli No. 90/6 , Munnenakolalu , Marathahalli - Sarjapur Ring Road , Opp.Multiplex , Marathalli , Bangalore - 560037"," Opp.Multiplex , Marathalli ,",BANGALORE,,KARNATAKA, 560037,India,080-40980514/15,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Mathikere,"Mathikere Ground Floor, 22 (299 / 299A), 7th Cross Road , 1st Stage , 4th Phase , Gokulam Mathikere , Bangalore - 560022",,BANGALORE,,KARNATAKA, 560022,India,080-40974961/68,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Nagarbhavi,"Nagarbhavi No. 3 , 6th block , 2nd Stage Opp. BDA Complex , Nagarbhavi Ring Road , Bangalore - 560091"," Opp. BDA Complex ,",BANGALORE,,KARNATAKA, 560091,India,"080-23589959/86, 23182772",,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Puttenahalli,"Puttenahalli Site No.478 , R B I Staff Co- Operative Society Layout , Puttenahalli Main Road , Kothanur Village , Bangalore - 560078",,BANGALORE,,KARNATAKA, 560078,India,080-40954615/16/19,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Rajajinagar,"Rajajinagar No. 280/107 , 19th Main Road , Opp. Diacon Hospital , 1st N Block , Rajajinagar , Bangalore - 560010"," Opp. Diacon Hospital , 1st N Block ,",BANGALORE,,KARNATAKA, 560010,India,080-23134692/93,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Rammurthy Nagar,"Rammurthy Nagar No. Opp Fab Mall Rammurth Nagar Main Road , Rammurthy Nagar. Bangalore - 560 016.", No. Opp Fab Mall,BANGALORE,,KARNATAKA, 560 016.,India,080-41638612/13,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Sarjapur,"Sarjapur Site No. 16 , Sy No. 69 , Katha No. 697 , Kaikondanahalli , Sarjapur Main Road , Bangalore - 560035",,BANGALORE,,KARNATAKA, 560035,India,080-42038986/987,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Sunkadakkatte,"Sunkadakkatte No. 77/78/B , Janapriya Commercial Complex , Shop No. G3,G4 & G5, Sunkadakkatte , Magadi Road , Bangalore - 560079",,BANGALORE,,KARNATAKA, 560079,India,080-23288940/41/42,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,K R PURAM ,"K R PURAM  SITE NO:3, Near K R Puram Lake, CHIKKABASAVANAPURA, N H-4, MAIN ROAD, K R PURAM , Bangalore - 560036"," SITE NO:3, Near K R Puram Lake,",BANGALORE,,KARNATAKA, 560036,India,9108023817,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Hulimavu,"Hulimavu No. 1, Opp. Hulimavu Gate, Bannergatta Road Hulimavu, Near Shiv Sagar Hotel Bangalore - 560076"," Opp. Hulimavu Gate, Bannergatta Road Hulimavu, Near Shiv Sagar Hotel",BANGALORE,,KARNATAKA, 560076,India,"080-26483425, 26489533",,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Premium Rajajinagar,"Premium Rajajinagar No. 14, 10th Main Road 1st Block , Next To Cake Palace , Rajajinagar , Bangalore - 560010",,BANGALORE,,KARNATAKA, 560010,India,080-41610910/20/30,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Bannerghata ,"Bannerghata  No. 65, Doresaniplaya, Opp. IIMB Main Gate , Bannerghatta Road , Bangalore - 560076"," Opp. IIMB Main Gate ,",BANGALORE,,KARNATAKA, 560076,India,080-42166673/74/75,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,LG Shoppe (RJN),"LG Shoppe (RJN) No. 102/26 , 1st N Block , 10th Main , Next to Cake Palace , Rajajinagar , Bangalore - 560010", LG Shoppe (RJN) lgshoppe@adishwarindia.com,BANGALORE,,KARNATAKA, 560010,India,080-23373848/49,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,LG Shopee (Marathalli),"LG Shopee (Marathalli) No. 90/1 , B Outer Ring Road , Munnenakolalu Village , Marathalli , Bangalore - 560037",,BANGALORE,,KARNATAKA, 560037,India,080-42197907/08,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,LG Best Shoppee (RR Nagar),"LG Best Shoppee (RR Nagar) No 133, Jawaharlal Nehru Rd, 4th Phase, Between 4th & 5th Stage BEML Layout, Rajarajeshwari Nagar (Opp HDFC Bank) Bangalore-560098", LG Best Shoppee (RR Nagar) (Opp HDFC Bank),BANGALORE,,KARNATAKA,560098,India,080-28601199,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Vidyaranyapura,"Vidyaranyapura # 708 Vidyaranyapura Main Road , BEL Layout Vidyaranyapura, Bangalore - 560097",,BANGALORE,,KARNATAKA, 560097,India,080-41721897 / 41721861,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Chandralayout,"Chandralayout No. 1588 ,1st A cross , 3rd Main , 2nd Stage , 2nd Phase , ChandraLayout , Bangalore - 560040",,BANGALORE,,KARNATAKA, 560040,India,080-41503359/60,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Vijayanagar,"Vijayanagar No. 35/1735, 17th cross, MC Layout, Chord Road, Vijayanagar, Bangalore - 560040",,BANGALORE,,KARNATAKA, 560040,India,080-41617183 / 41329272,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Channasandra ,"Channasandra  No. 855 & 856, Kengeri Uttarahalli Main Road, Channasandra, Rajarajeshwari Nagar, Bangalore - 560098",,BANGALORE,,KARNATAKA, 560098,India,9731306665,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Amruthahalli,"Amruthahalli No: 489, Amruthahalli Main Road, Talacauvery Layout, Amruthahalli, Bangalore - 560092",,BANGALORE,,KARNATAKA, 560092,India,080-40985900 / 41150500,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Thanisandra,"Thanisandra No-85/3, Ground Floor, King Space Meadows Apartments, Thanisandra Main Road, Bangalore - 560077",,BANGALORE,,KARNATAKA, 560077,India,080-32521747,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Kengeri,"Kengeri NO: 22/2-B4, 80 Feet Road, Kengeri Satellite Town, Bangalore - 560020",,BANGALORE,,KARNATAKA, 560020,India,080-28486075,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,HOSKOTE,"HOSKOTE T G LAYOUT, NH - 4, Near Govt High School , HOSKOTE TOWN, BANGALORE RURAL DISTRICT Bangalore - 562 114"," NH - 4, Near Govt High School ,",BANGALORE,,KARNATAKA, 562 114,India,080-29716677 / 29716678,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Hebbagodi,"Hebbagodi No.63,A, Hebbagodi, Hosur Main Road, Attibeli Hobli, Anekal Taluk,(Opp-Biocon), Bangalore - 560106"," Anekal Taluk,(Opp-Biocon),",BANGALORE,,KARNATAKA, 560106,India,080-27849941/42,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Hegganahalli ,"Hegganahalli  No.279, Hegganahalli , Main Road,Hegganahalli Vishwaneedum Post Bangalore - 560091",,BANGALORE,,KARNATAKA, 560091,India,080-28366565/66,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Yelahanka ,"Yelahanka  896/4, 1st ‘A’ Main Road, ‘A’ Sector, Yelahanka New Town, Bangalore - 560064",,BANGALORE,,KARNATAKA, 560064,India,080-40981407,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,White Field ,"White Field  #78, Khata No. 668/580, Ramagondanahalli, Varthur Main Road Whitefield Bangalore - 560066",,BANGALORE,,KARNATAKA, 560066,India,080-40984677,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Uttarahalli ,"Uttarahalli  No.""Lakshmi Arcade"" , Uttarahalli main road near HDFC bank Uttarahalli Bangalore - 560061", Uttarahalli main road near HDFC bank,BANGALORE,,KARNATAKA, 560061,India,080-49587474/ 49537575,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,IndiraNagar ,"IndiraNagar  #514/A, Binnamangala 1st Stage, CMH Road, Indiranagar, Bangalore - 560038",,BANGALORE,,KARNATAKA, 560038,India,080-48526520 / 48532656,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,HENNUR ,"HENNUR  NO:31/4, OPP - D-MART, HENNUR MAIN ROAD, HENNUR VILLAGE, Bangalore - 560043"," NO:31/4, OPP - D-MART,",BANGALORE,,KARNATAKA, 560043,India,080-48505043 / 48651500,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,CHITRADURGA ,"CHITRADURGA  ""SRINIVASA MANSION"", HOLAKERE Road, CHITRADURGA, Bangalore – 577501,",,BANGALORE,,KARNATAKA,"CHITRADURGA  ""SRINIVASA MANSION"", HOLAKERE Road, CHITRADURGA, Bangalore – 577501,",India,"9686446883,",,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,HINKEL ,"HINKEL  NO:2210 & 2211,, HUNSUR MAIN ROAD, HINKAL – 570017,",,BANGALORE,,KARNATAKA,"HINKEL  NO:2210 & 2211,, HUNSUR MAIN ROAD, HINKAL – 570017,",India,"8851007297,",,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Belgaum,"Belgaum No. 976 , Near Kolhapur Circle , Neharu Nagar P. B Road , Belgaum , Belgaum - 590001"," No. 976 , Near Kolhapur Circle ,",BELGAUM,,KARNATAKA, 590001,India,0831 - 4215241 / 42,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Bellary,"Bellary #62,31st Ward K.H.B Colony, Netaji Nagar Infantory Road Bellary - 583102",,BELLARY,,KARNATAKA, 583102,India,"08392-241337,242337",,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Mysore,"Mysore No.849 , Opp. JSS Law Collage , New Kantharaja Urs Road, Chamaraja Mohalla Mysore - 570001"," No.849 , Opp. JSS Law Collage ,",MYSORE,,KARNATAKA, 570001,India,0821 - 2343705/706,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Mysore,Mysore No S5-13 And S5-14 2nd Stage T Narasipura Road Nazarabad Mohalla Siddartha Layout Mysore - 570011,,MYSORE,,KARNATAKA, 570011,India,0821-4241811 / 44,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Tiptur,"Tiptur Site No. 1238/891 , Railway Station Road , Tiptur-572114",,Tiptur,,KARNATAKA,572114,India,08134-250104 / 304,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Hubli,"Hubli CTS No. 2686, Ward No-1, Station Road, Hubli - 580 020 KARNATAKA",,Hubli ,,KARNATAKA, 580 020 KARNATAKA,India,08364252012 / 08364256712,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Davangere,"Davangere Survey No. 313 , K B Layout , Ashoka Road ,",,Davangere,,KARNATAKA,"Davangere Survey No. 313 , K B Layout , Ashoka Road ,",India,"Davanagere-577001, 08192-233626 / 27",,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Tumkur ,"Tumkur  Site No. A 4th Cross, Ashok Nagar, Opp. Tumkur Univercity B H Road,"," Opp. Tumkur Univercity B H Road,",Tumkur,,KARNATAKA,"Tumkur  Site No. A 4th Cross, Ashok Nagar, Opp. Tumkur Univercity B H Road,",India,"Tumkur - 572102, 0816-4021033 / 31",,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
,TV,Consumer Electronics,,ADHISWAR,Shimoga,"Shimoga PLOT NO:553/1,553/1,928/1 AND 553/2,553/2,928/2, SAVALANGA ROAD, SHIMOGA - 577 201 - KARNATAKA",,Shimoga,,KARNATAKA, KARNATAKA,India,08182-402100 / 01,,,,,https://www.adishwarestore.com/pages/our-stores/pgid-44675.aspx,,,,,,,,,
