BRANDS SOLD,PRODUCT TYPES/ CATEGORIES,RETAILER TYPE,RETAILER_ID,RETAILER NAME,LOCATION NAME,ADDRESS,LAND MARK,CITY,DISTRICT,STATE/PROVINCE,ZIP/POSTAL CODE,COUNTRY,CONTACT PHONE,STORE SIZE,GEO COORDINATES,TIER LEVEL OF GOODS SOLD,URL,NUMBER OF STORES/BRANCHIES IN THE CHAIN,HQ ADDRESS,HOLDING COMPANY NAME,HOLDING COMPANY ADDRESS,HOLDINGS CONTACT,URL (HOLDING COMAPANY),MANUFACTURER / FACTORY,MANUFACTURER ADDRESS,MANUFACTURER CONTACT
,TV,Consumer Electronics,,GIRIAS,,"No.18 Harbour Square, Cemrtery Road, Old Washermenpet",,Chennai,,Tamilnadu,,, 8939034222,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.15, Hig, 'A'Sector, Rudreshwara Chambers, Yelahanka New Town, Bangalore North Taluk",,Bangalore,,Karnataka,,, 9591984362,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.151, Lb Road (Near Hdfc Bank)",,Chennai,,Tamilnadu,,, 8939887222 |8939880222,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"Old No.428 D, New No.522, M.T.H.Road",,Chennai,,Tamilnadu,,, 044 2658 3833 |044 2658 3933,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"F-39, 2nd Avenue, Near Chinthamani Signal, Anna Nagar East",,Chennai,,Tamilnadu,,, 044 2626 1233 |044 2626 4233,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"Plot No.6, TNHB Main Road, Opp. Avadi Municipality",,Chennai,,Tamilnadu,,, 8939109777 | 8939179777,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.18, Jpnagar-Sarakki Ring Road",,Bangalore,,Karnataka,,, 9591984012,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.193/4A, 193/4B, Bannerghatta Main Road, Ns Palya, Btm 2nd Stage",,Bangalore,,Karnataka,,, 9591984121,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.75, Vanivilas Road, Next To KFC, Basavanagudi",,Bangalore,,Karnataka,,, 9591980004,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"Cts No.3939/B7, Plot No.24, Scheme No.4, Krishnaraj Layout, Club Road",,Belagavi,,Karnataka,,, 9591266880,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.138, Shoolay Circle, Bangalore",,Bangalore,,Karnataka,,, 9591984501,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"#41, Park Grand, St.John'S Church Road",,Bangalore,,Karnataka,,, 9591984399,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.280, 280/1, 280/2 And 280/3, Situated At Chamaraja Circle, Sri Kalleshwara Stores, Chamarajpet",,Davanagere,,Karnataka,,, 9742540749,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"""Sai Asheesh"" Situated In Cts 38/1A+38/1E-1, Opp Kc Park, Haliyal Road",,Dharwad,,Karnataka,,, 9591526381,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.115, Sathy Road, Opp Bus Stand",,Erode,,Tamilnadu,,, 0424 2223 633,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.34/1A, 1st Main Gandhinagar",,Bangalore,,Karnataka,,, 9591984449,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"446-448, X-Cut Road",,Coimbatore,,Tamilnadu,,, 0422 2230 615 | 0422 2231615,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"#2-105-30, Sundar Nagar Main Road, Gokula, Near Bel Circle, Mathikere",,Bangalore,,Karnataka,,, 9591982029,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No - 21 A/5 , Melpatti Road ,Nethaji Chowk",,Gudiyattam,,Tamilnadu,,, 90470 77749 | 04171 229877,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,No - 140 GST Road (Near Canara Bank),,Chennai,,Tamilnadu,,, 8939970747 | 8939970748,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"Shree Vara Residency Building, Opp.Pruthvi Theater, B.M.Road",,Hassan,,Karnataka,,, 9591984040,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"Vasu Buildings , Opposite to More Super Market , College Road",,Bangalore,,Karnataka,,, 9008220622,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"4, Prabhu Complex, Post Office Road",,Hosur,,Tamilnadu,,, 04344 2436 33,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.227, Roopena Agrahara, Bommanahalli",,Bangalore,,Karnataka,,, 9591984343,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.5, AC422, 2nd Block, Hrbr Layout",,Bangalore,,Karnataka,,, 9900075047,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.101/1, Club Road, Near Desai Cross",,Hubli,,Karnataka,,, 9591984001,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.276, 100 Feet Road, Indiranagar",,Bangalore,,Karnataka,,, 9591984612,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No - 20, 9th Cross, Jp Nagarvishnu Towers, 1st Phase, Land Mark Green Trends Saloon",,Bangalore,,Karnataka,,, 7899138863,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No - 8 , T. Dasarahalli , Tumkur Main Road , Next to Bharathi Theatre",,Bangalore,,Karnataka,,, 9008220804,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.37, 100 Feet Road, 1St Block, Jayanagar",,Bangalore,,Karnataka,,, 9591984220,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No - 8/25 and 8/26, Syno: 8, Raghuvanahalli, Kanakapura Main Road Near A2B , Bangalore South Taluk",,Bangalore,,Karnataka,,, 9008220739,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.178(Old No.256/227), Kathriguppe",,Bangalore,,Karnataka,,, 9591984618,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.64, Gandhi Nagar, Medavakkam Main Road, Opp Jayachandran Mall",,Chennai,,Tamilnadu,,, 044 2247 3433 | 044 2247 3733,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No - 7, Opp to Double Water Tank, MB Road, Near KSRTC Bus Stand Kolar - 563101",,Bangalore,,Karnataka,,, 9008220791,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"#912, 6th Block, G K R Towerkoramangala",,Bangalore,,Karnataka,,, 9591984130,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.Mig/1 House No.1, 1st Phase, 1st A Block, 1st Stage, Khb Jtk L/O, Kuvempu Nagar",,Mysore,,Karnataka,,, 9886034330,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"Old No.205, New No.79, South Masi Street, Old Arya Bhavan Building",,Madurai,,Tamilnadu,,, 0452 4293 600 | 0452 2343 833,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.47, 3rd Main, 15th Cross, Margosa Road, Malleshwaram",,Bangalore,,Karnataka,,, 9591984008,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,M C Road.Opp St.Joseph Church.B M Highway.,,Mandya,,Karnataka,,, 9972047143,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"Opp Mangala Hospital & Sydicate Bank, Kadri Road",,Mangalore,,Karnataka,,, 8904474397,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"Nalpad Apsara Chambers, Hampanakatta, Ks Rao Rd",,Mangalore,,Karnataka,,, 8861111214,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"Sy No.92/3, Outer Ring Road, Munnekolalu Village, Vartur Hobli, Bangalore East",,Bangalore,,Karnataka,,, 9591984028,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"B26, New No3, Kambar Salai, Mogappair West",,Chennai,,Tamilnadu,,, 8939974222 / 8939964222,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.36/D, Mysore Trade Centre Building, Bangalore Nilgiri Road",,Mysore,,Karnataka,,, 9886010014,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.1/1-4, 7th Cross, New Guddadahalli, Opp.Bsnl, Mysore Road",,Bangalore,,Karnataka,,, 9591984342,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.190, Next To Sbi, 2nd Stage, 2nd Block, Nagarbhavi Layout",,Bangalore,,Karnataka,,, 9591424399,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,No - 222B PWD Road (Opp to Pioneer Petrol Bunk),,Nagercoil,,Tamilnadu,,, 8939970757 | 8939970758,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.698-A, A1 Salem Main Road",,Namakkal,,Tamilnadu,,, 04286 2774 33,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"#135/41, 42 Cnr Tower, Opp Binnimangala Nursary, Vinayaknagar, B.H Road Nelalmangala",,Bangalore,,Karnataka,,, 9591181075,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No - 60 SRP Kovil Street (North), Near Thiru Vi Ka Bus Depo",,Chennai,,Tamilnadu,,, 9962093333,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,28/2 New Scheme Road,,Pollachi,,Tamilnadu,,, 04259 2200 31,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"NO - 263-265, Jawaharlal Nehru Street",,Puducherry,,Pondy,,, 8939991200 | 8939997200,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"MIS Tower, Lingasugur Road, Near Chandra Mouleshwara Circle , Next to Canara Bank , Opp to Vishal Mega Mart",,Bangalore,,Karnataka,,, 9008220526,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"48, Pa Building Venkatakrishna Road, Raja Annamalaipuram",,Chennai,,Tamilnadu,,, 044 4281 3333,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.1035/125, 20th Main, West Of Chord Road, 5th Block",,Bangalore,,Karnataka,,, 9591984613,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.1859, Lakshmi Arcade, Bengaluru-Mysuru Highway",,Ramanagara,,Karnataka,,, 7019945413,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,No-37 Alangacherry Street,,Ramnad,,Tamilnadu,,, 8939970749 | 8939970750,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No - 13,80 Feet Road, HMT Layout, Near HMT Layout Play Ground",,Bangalore,,Karnataka,,, 9591984535,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.1/1, Cauvery Theatre Circle, Bellary Road, Sadashivanagar",,Bangalore,,Karnataka,,, 9591984379,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"214/10, Sarada College Road, Near Five Road",,Salem,,Tamilnadu,,, 0427 2330 734 | 0427 2330 735,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"Sharadamma B.M.Nanjappa Complex, Opp.Science Field, B.H.Road",,Shivamoga,,Karnataka,,, 8217264623,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
,TV,Consumer Electronics,,GIRIAS,,"No.25, Ramanathan Street, Mahalingapuram Main Road",,Chennai,,Tamilnadu,,, 044 2817 1633 | 044 2817 5633,,,,https://www.giriasindia.com/index.php/storelocator/,,,,,,,,,
