BRANDS SOLD,PRODUCT TYPES/ CATEGORIES,RETAILER TYPE,RETAILER_ID,RETAILER NAME,LOCATION NAME,ADDRESS,LAND MARK,CITY,DISTRICT,STATE/PROVINCE,ZIP/POSTAL CODE,COUNTRY,CONTACT PHONE,CONTACT PERSON,STORE SIZE,GEO COORDINATES,TIER LEVEL OF GOODS SOLD,URL,NUMBER OF STORES/BRANCHIES IN THE CHAIN,HQ ADDRESS,HOLDING COMPANY NAME,HOLDING COMPANY ADDRESS,HOLDINGS CONTACT,URL (HOLDING COMAPANY),MANUFACTURER / FACTORY,MANUFACTURER ADDRESS,MANUFACTURER CONTACT
DAIWA,TV,Consumer Electronics,,,,GARG MOTOR PAYAR CHOWK YUMANA NAGER YAMUNA NAGER  ,,,,,,India,9355712000,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,NAMAN TV & ELECTRICALS PAYARA CHOWK YAMUNA NAGER  ,,,,,,India,9996913881,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SHIV ELECTRONICS THANA CHAPPAR YAMUNA NAGER  ,,,,,,India,9813286371,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,BHAGWATI ELECTRONICS THANA CHAPPAR YAMUNA NAGER  ,,,,,,India,9813180381,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SIMRAN ELECTRONICS MUSTAFABAD YUMANA NAGER  ,,,,,,India,9466400056,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,FALMGO MKT FALMGO MKT HISAR  ,,,,,,India,9034067040,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,MULTANI COLONY MULTANI COLONY PEHOWA  ,,,,,,India,8813880801,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,TOWER CHOEK TOWER CHOWK KARNAL  ,,,,,,India,9812047903,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,PARIJAT CHOWCK PARIJAT CHOWK HISSAR  ,,,,,,India,9034135937,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,MITTAL WATCH HO MALIK CHOWK HISSAR  ,,,,,,India,9466728614,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,OM SAI GROVER MARKET HISSAR  ,,,,,,India,7404309767,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,CHAHAT ELE SABJI MANDI C HISSAR  ,,,,,,India,9466205984,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SONU ELE UKLANA HISAR  ,,,,,,India,9466305795,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,GOBIND ELE BHUNA FATEHABAD  ,,,,,,India,8818001890,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,BHANIWAL ELE BHATU FATEHABAD  ,,,,,,India,9812825282,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,BALAJI TV CARE MAIN BAZAR FATEHABAD  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,RAJ RAIDO NEAR BUS STAND FATEHABAD  ,,,,,,India,9416144306,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,VERMA ELE SHIWANI BHIWANI  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,RAMESH ELE MAIN BAZAR HANSI  ,,,,,,India,1663259238,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,PRINCE ELE OPP. RATIA ROAD HANSI  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,MADHUR ELE PARAW CHOWK HISAR  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SHIV TRADING CO ADAMPUR MAIN BAZAR FATEHABAD  ,,,,,,India,9416629007,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,RAM NAGAR RAM NAGAR KARNAL  ,,,,,,India,9215871777,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,UPPAL ELE PUNDARI KAITHAL  ,,,,,,India,9416569717,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,CHAUDHARY ELE MEERA GHATI CHOWK KARNAL  ,,,,,,India,9034038003,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,KANHAIYA ELE R K PURAM KARNAL  ,,,,,,India,9812154464,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,PALIKA BAZAR PALIKA BAZAR JIND  ,,,,,,India,9996128238,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Saini electronics I.T.I Road YAMUNA NAGER  ,,,,,,India,8818000816,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Ahuja electronics Camp YAMUNA NAGER  ,,,,,,India,8295760007,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Mini electronics Azad nagar YAMUNA NAGER  ,,,,,,India,9416446299,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"A one tv center purani anaj mandi, jagadhri, yamuna nagar YAMUNA NAGER  ",,,,,,India,7015336604,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Sainik electronics ladwa KURUKSHETRA  ,,,,,,India,941638429,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"kohinor electronics Rotary chonk, kurukshetra KURUKSHETRA  ",,,,,,India,9315305396,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Taj India watch I.T.I Road YAMUNA NAGER  ,,,,,,India,9466584574,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Garag Electronics camp YAMUNA NAGER  ,,,,,,India,9996391156,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Shankar radio Chhchroli YAMUNA NAGER  ,,,,,,India,9416376797,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,A one tele Shop buriya chungi JagadhrI YAMUNA NAGER  ,,,,,,India,9355585830,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,ekash patel Jagadhri civil line YAMUNA NAGER  ,,,,,,India,9466813127,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Kamboj world vision pyara chonk YAMUNA NAGER  ,,,,,,India,9991570006,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,CITY FURNITURE JHAJJAR ROAD BAHADURGARH  ,,,,,,India,9728909999,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,BHAVESH MARKETINH ROHTAK ROAD JIND  ,,,,,,India,9416361008,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SETHI ELE RAILWAY ROAD SONEPAT  ,,,,,,India,9992550024,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,KRISHNA ENT NIGDU KARNAL  ,,,,,,India,9729981986,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SANJAM TRADERS RAILWAY ROAD KAITHAL  ,,,,,,India,9466532255,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SHARMA ELE CHEEKA KAITHAL  ,,,,,,India,9729302397,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,BHARAT ELE CHEEKA KAITHAL  ,,,,,,India,9992433933,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"star coolpoint nijampur road,ghevera,delhi Delhi  ",,,,,,India,9899137383,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"star electronics madanpur,delhi Delhi  ",,,,,,India,9811226684,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"grover electronics mangolpuri,near sanjay gandhi hospital,delhi Delhi  ",,,,,,India,9212409500,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"om electronics aman vihar,sultanpuri,delhi Delhi  ",,,,,,India,9818516691,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"bharat tv center jagdamba market,sultanpuri,delhi Delhi  ",,,,,,India,7982861515,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"arun electronics main road,shahbad dairy,delhi Delhi  ",,,,,,India,8700728348,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"new pooja electronics main market,budh vihar,delhi Delhi  ",,,,,,India,7836953641,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"new sanghwan electronics main market,budh vihar,delhi Delhi  ",,,,,,India,8178119316,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"nadeem electronics main mubarkpur road,kirari Delhi  ",,,,,,India,8860831902,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"chauhan electronics main market,rithala,delhi Delhi  ",,,,,,India,9899124838,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,"Maa Gayatri Electronics (Distributer) Medhu road,opp chowe wale mahadev mandir Hathras  ",,,,,,India,9690380338,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Paliwal Electronics Zama maszit xing Hathras  ,,,,,,India,9557818109,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,kiran Furniture & Electronics Chawadh gate Hathras  ,,,,,,India,9720298108,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Jagrati Electronics Agra road Hathras  ,,,,,,India,9319098090,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Shri Dauji Electronics Vishnu puri Hathras  ,,,,,,India,9927165559,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Usha Electronics Sadabad gate Hathras  ,,,,,,India,9927044226,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Sharma Electronics Railway road Mursan  ,,,,,,India,9760395210,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Mahajan Electronics & Furniture Aligarh road Sasni  ,,,,,,India,8057818107,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Neeraj Electronics Sikandrarao road Hathras Juction  ,,,,,,India,9760566362,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Khushi Furniture Sikandrarao road Hathras Juction  ,,,,,,India,7500077774,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Gupta Furniture Sikandrarao road Hathras Juction  ,,,,,,India,8433248116,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Chandigarh Furniture & Electronics Mathura road Aligarh  ,,,,,,India,7906460931,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Rama Steal Jay ganj Aligarh  ,,,,,,India,9837068501,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Home maker Ramghat road Aligarh  ,,,,,,India,9719060920,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Kanha Ji Furniture & Plaiwood Near warf khana Chandosh  ,,,,,,India,8864911256,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Gunjan Electronics Khurja road Ghawana  ,,,,,,India,9759786622,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Hari om trank Furniture & Electronics Tati road Khair  ,,,,,,India,8923596695,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,J.D Furniture & Electronics Chhara road Atrouli  ,,,,,,India,9719067582,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Radha uphar grah Bye pass mathura road Farah  ,,,,,,India,9897136560,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,Atul Enterprises Main bazar Chhata  ,,,,,,India,9897312157,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,BANSAL AND COMPANY JASSOUR JASSOUR  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,GUPTA ELECTRONICS SAMOT SAMOT  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,PATHANIA ELECTRONICS CHOWAR CHOWAR  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,K. L ELECTRONICS HARCHAKIAYAN HARCHAKIAYAN  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,M.R ELECTRONICS DEHRA DEHRA  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,AJAY ELECTRONICS PRAGPUR PRAGPUR  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,PAWAN ELECTRONICS BALUGLAWA BALUGLAWA  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,RAMESHWAR TRADERS THURAL THURAL  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,KHANURIYA ELECTRONICS PANCHRUKHI PANCHRUKHI  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,BARWAL ELECTRONICS BAIJNATH BAIJNATH  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,AMIT CHAND GIAN CHAND ELECTRONICS CHAMBA CHAMBA  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,NARYAL ELECTRONICS KOTTI KOTTI  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,KHUKREJA ELECTRONICS BAJRADU BAJRADU  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,RANA ELECTRONICS SALUNI SALUNI  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,HIM PLAST ELECTRONICS SHAPUR SHAPUR  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,TEK CHAND AND SONS ELECTRONICS NURPUR NURPUR  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,S K ELECTRONICS RAIT RAIT  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SWADESH ELECTRONICS REHAN REHAN  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,BHAGWATI ELECTRONICS DHARMSHALA DHARMSHALA  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,P K THAKUR AND COMPANY RAJA KA TALAB RAJA KA TALAB  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,MOHAN RADIO DEHRA GOPIPUR DEHRA GOPIPUR  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,VENUS ELECTRONICS NERCHOWK NERCHOWK  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,CHAUHAN ELECTRONICS KOTLA KOTLA  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,THAKUR ELECTRONICS RIWALSAR RIWALSAR  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,R R ENTERPRISES RIWALSAR RIWALSAR  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,PREM ENTERPRISES KARSOG KARSOG  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,HOME ELECTRONICS THUNAG THUNAG  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SURAJ SALES CORPORATION PARWANU PARWANU  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,ANSHUL COMMUNICATION RAM SHER RAM SHER  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,S K TRADER LUHRI LUHRI  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,MANOJ VIDEO SHIMLA SHIMLA  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,TRISHUL ELECTRONICS CHIR GAON CHIR GAON  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SOOD ELECTRONICS KUSUMATI KUSUMATI  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,GAN COMMUNICATION ROHROO ROHROO  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,KASHYAP COMMUNICATION JHAR MAJRI JHAR MAJRI  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,R K ELECTRONICS CHOPAL CHOPAL  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,HIM ELECTRONICS NIRMAND NIRMAND  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SWAROOP ELECTRONICS ANNI ANNI  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,MODERN ELECTRONICS SOLAN SOLAN  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SHARMA ELECTRONICS RECKONG PEO RECKONG PEO  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,SHIVAM ELECTRONICS DARLA GHAT DARLA GHAT  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,DEV ENTERPRISES SARHAN SARHAN  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
DAIWA,TV,Consumer Electronics,,,,KANTA ENTERPRISES JHAKRI JHAKRI  ,,,,,,India,,,,"26.449895,74.639916",,https://www.daiwa.in/dealers/,,,,,,,,,
