BRANDS SOLD,PRODUCT TYPES/ CATEGORIES,RETAILER TYPE,RETAILER_ID,RETAILER NAME,LOCATION NAME,ADDRESS,LAND MARK,CITY,DISTRICT,STATE/PROVINCE,ZIP/POSTAL CODE,COUNTRY,CONTACT PHONE,CONTACT PERSON,STORE SIZE,GEO COORDINATES,TIER LEVEL OF GOODS SOLD,URL,NUMBER OF STORES/BRANCHIES IN THE CHAIN,HQ ADDRESS,HOLDING COMPANY NAME,HOLDING COMPANY ADDRESS,HOLDINGS CONTACT,URL (HOLDING COMAPANY),MANUFACTURER / FACTORY,MANUFACTURER ADDRESS,MANUFACTURER CONTACT
,TV,Consumer Electronics,,UNILET,Ram Murthy Nagar,"No. 43/3, No.2, M.V. Complex,Dayanand Layout, 5Th Cross,Banaswadi Main Road, Ram Murthy Nagar,",,Bangalore Karnataka 560016,,,,India, 9900046915/9900029310.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,HSR Layout,"No. 2318, 27th Main Road , HSR. Layout, Sector-1 (BDA) ,Opposite NIFT Building,",,Bangalore Karnataka 560102,,,,India, 9900018126/9900029307.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Uttarahalli,"Katha No275/244/148/1, 148/1 Uttarahalli,",,Bangalore Karnataka 560061,,,,India, 9148138111/9148139111.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Nagarbavi,"No.203, Ground & First Floor, 2Nd Stage, Nagarbhavi, 14Th Block,",,Bangalore Karnataka 560072,,,,India, 9972597017/9148570493.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Nagarbavi LG Shoppe,"No.203, Ground & First Floor, 2Nd Stage, Nagarbhavi, 14Th Block.",,Bangalore Karnataka 560072,,,,India, 9972597043.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Sunkadakatte,"No32/33, Magadi Main Road, Laggere, Sunkadakatte,",,Bangalore Karnataka 560091,,,,India, 7619555508/7619555509.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Rajarajeshwari Nagar,"Opp. Bbmp Office, Near Beml Shopping Complex, 3rd Stage, Beml Layout, RR Nagar,",,Bengaluru Karnataka 560098,,,,India, 9148999896/9900018217.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Peenya,"Khata No. 1307, No. 64, National Highway, Jalahalli Circle to 8th Main, Dasarahalli,",,Bangalore Karnataka 560 013,,,,India, 9513305558.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Sahakar Nagar,"No. 13, Next to Bata Showroom,Bellary Main Road, Sahakar Nagar,Byatarayanapura,",,Bangalore Karnataka 560092,,,,India, 9900046937/9900012729.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Hegnahalli,"No.267, Sri Manjunatha Swamy Complex, Hegnahalli Busstop, Near Peenya 2nd Stage,",,Bangalore Karnataka 560091,,,,India, 7619555506/7619555507.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Marathalli (MRT2),"No.90/2, Sri Suprabhatha Complex, Outer Ring Road, Munekolala, Marathalli,",,Bangalore Karnataka 560037,,,,India, 9148450664/9148450665.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Kengeri,"No.81/82, Valagerehalli, Near Hoysala Circle, Kengeri,",,Bangalore Karnataka 560060,,,,India, 9900012609/9900176781.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Kothanur,"No.2, Kothanur Village, Hennur Road,",,Bangalore Karnataka 560077,,,,India, 9900237116/9148450660.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Marathalli,"Star Extra, SJR Zion, Kundanahalli Gate, Varthur Road, Whitefield, Marathalli,",,Bangalore Karnataka 560037,,,,India, 9900235049/9900235963.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Hesaraghatta,"No.43,Srinidhi Vanijayya Sankeerna, Bagalagunte Hesaraghatta Main Road,",,Bangalore Karnaaka 560057,,,,India, 7619555543/7619555544.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,K R Puram,"No. 1,2,3, Battarahalli Grama, New Khata No. 347, Bidarahalli Hobli, Bangalore East Taluk, K R Puram,",,Bangalore Karnataka 560049,,,,India, 9108652999/7619555537.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Yelahanka,"GF-1 & FF-1, Maaruthi Complex, Plot #2, 1st A Main, A Sector, Yelahanka New Town,",,Bangalore Karnataka 560064,,,,India, 9900046918/9148570492.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Peenya,"No.58/3, Tumkur Road, Dasarahalli, Peenya,",,Bangalore Karnataka 560057,,,,India, 9148570490/9148570491.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Hebbagodi,"No. 55, Khata Number 1689/690/55/2, Hebbagodi, Bommasandra, Attibele Hobli, Anekal Taluk,",,Bangalore Karnataka 562106,,,,India, 7619555541/7619555542.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Hoskote,"Khata No. 2218/1841/1616/1210, K R Extension, K R Road, Hoskote,",,Bangalore Karnataka 562114,,,,India, 9108157999/9108178999.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Nelmangala,"Khaneshumari No. 658, Arashinakunte Village, KasabaHobli, Nelamangala Taluk, Bangalore Rural,",,Bangalore Karnataka 562123,,,,India, 9900115122/9900115781.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Challakere,"Khata/assessment nos. 235/223/211/1332, Kasaba Hobli, Challakere",,Bengaluru Karnataka 577522.,,,,India, 9972197481/9972247921.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Kolar,"Katha no. 57/57, ward no 20, M B road, Kolar,",,Kolar Karnataka 563101,,,,India, 9900109197/9900109852.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Tumkur,"Balaji Arcade, Batwadi,  Tumkur",,Tumkur Karnataka 572103,,,,India, 9108697999/9108671999.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Mandya,"#1635, Vidyanagara, 100ft Rd, Mandya City,",,Mandya Karnataka 571401,,,,India, 9900116045/9900117360.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Mysore (MYS3),"No-6 HPO & RMS Employee Housing Co-Operative Society Ltd, Rajkumar Road, Shakthinagar,",,Mysore Karnataka 570019,,,,India, 9900009681/9900009682.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Mysore,"No.65, Hebbal Village, Surya Bakery Road, Kasaba Hobli,",,Mysurur Karnataka 570017,,,,India, 7619555538/7619555539.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Mysore (MYS2),"No,826, New Kantharaja Urs Road,TK Extention, Kuvempu Nagar,",,Mysore Karnataka 570023,,,,India, 9148999894/9900018328.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Hiryur,"Near Taluk Office, Main Road, Chitradurga District, Hiriyur",,Hiriyur Karnataka 577598,,,,India, 9901330854/9901975085.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Chitradurga,"548/520/4907/6239, 5312/7865/4624, 4264A/3118A/7865A, Vasavi Mahal Road, Chitradurga",,Bangalore Karnataka 577501,,,,India, 9972278761/9972278981.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
,TV,Consumer Electronics,,UNILET,Sahakar Nagar LG Shoppe,"BBMP Khata No. 374/105/1/2, Bellary Main Road, Amruthahalli Village, Yelahanka Hobli, Bangalore North Taluk,",,Bangalore Karnataka 560092,,,,India, 9513305559.,,,,,https://www.uniletstores.com/store-locator/,,,,,,,,,
